Unnamed: 0,Clothing ID,Age,Title,Review Text,Rating,Recommended IND,Positive Feedback Count,Division Name,Department Name,Class Name,Processed_Reviews,Category,Processed_Sentiment
5049,1059,48,,"Love the pattern and material (not thick) for spring and summer.  like the fit and style. i'm 5'2"", 115#. i've purchased regular (not petite) front and side zip (with internal button) charlie trousers earlier this year and last year.  got a size 4 (i vary between size 2 and 4) in the front zip trousers and they stretched out and got a little loose after fitting perfectly.  so i got the side zip in size 2.  those were tighter initially and stretched out but are still snug.  with this particular p",5,1,1,General,Bottoms,Pants,"['love', 'pattern', 'material', 'thick', 'spring', 'summer', 'like', 'fit', 'style', 'purchased', 'regular', 'petite', 'front', 'side', 'zip', 'internal', 'button', 'charlie', 'trousers', 'earlier', 'year', 'last', 'year', 'got', 'size', 'vary', 'size', 'front', 'zip', 'trousers', 'stretched', 'got', 'little', 'loose', 'fitting', 'perfectly', 'got', 'side', 'zip', 'size', 'tighter', 'initially', 'stretched', 'still', 'snug', 'particular', 'p']",Quality,Good
5050,875,39,,"I have this shirt in more than one color! i totally disagree with the first review i find this shirt to be super comfy and unique! i personally feel the material isn't scratchy at all! also, i love this designer they are one of my new favorites!",5,1,17,General,Tops,Knits,"['shirt', 'one', 'color', 'totally', 'disagree', 'first', 'review', 'find', 'shirt', 'super', 'comfy', 'unique', 'personally', 'feel', 'material', 'scratchy', 'also', 'love', 'designer', 'one', 'new', 'favorites']",Quality,Good
5051,875,38,Love the embellishment,The stitched pattern on this shirt is so pretty! it fits loosely and looks good with a slimmer bottom. it is a little bit itchy but i didn't feel i needed to wear something underneath.,4,1,0,General,Tops,Knits,"['stitched', 'pattern', 'shirt', 'pretty', 'fits', 'loosely', 'looks', 'good', 'slimmer', 'bottom', 'little', 'bit', 'itchy', 'feel', 'needed', 'wear', 'something', 'underneath']",Other,Good
5052,875,32,Fun and stylish,"I love this top. it was cool on a summers day. i did get one of the strings of the design snagged but it worked out just fine, not ruined at all.",5,1,0,General,Tops,Knits,"['love', 'top', 'cool', 'summers', 'day', 'get', 'one', 'strings', 'design', 'snagged', 'worked', 'fine', 'ruined']",Other,Good
5053,1095,68,Popsicle print,"Several reviews have stated this dress is embroidered with a popsicles. it is not embroidered, but an attractive popsicle print. i usually wear a 2p and after reading review ordered an 8p. a bit roomy in waist, but with tie at waist it works. length great, but arm holes large. will have altered as this fit/flare shirtwaist dress is so flattering.",4,1,1,General Petite,Dresses,Dresses,"['several', 'reviews', 'stated', 'dress', 'embroidered', 'popsicles', 'embroidered', 'attractive', 'popsicle', 'print', 'usually', 'wear', 'reading', 'review', 'ordered', 'bit', 'roomy', 'waist', 'tie', 'waist', 'works', 'length', 'great', 'arm', 'holes', 'large', 'altered', 'shirtwaist', 'dress', 'flattering']",Quality,Good
5054,1095,36,Could be great-on someone else!,"I love all whimsical prints and shirtdresses and wanted so badly for this to work!  i'm an athletic person with more of a pear shape so a-lines really work for me.  i got my usual size 2 in this dress, and while i felt like the waist was true to size, the top gapped so badly (i'm a 32b) that i had to return the dress.  a tailor probably could have done something to it, but i decided i did not want to mess with the extra expense.  too bad, because the fabric is a lovely weight, the length was per",3,1,2,General Petite,Dresses,Dresses,"['love', 'whimsical', 'prints', 'shirtdresses', 'wanted', 'badly', 'work', 'athletic', 'person', 'pear', 'shape', 'really', 'work', 'got', 'usual', 'size', 'dress', 'felt', 'like', 'waist', 'true', 'size', 'top', 'gapped', 'badly', 'return', 'dress', 'tailor', 'probably', 'could', 'done', 'something', 'decided', 'want', 'mess', 'extra', 'expense', 'bad', 'fabric', 'lovely', 'weight', 'length', 'per']",Quality,Good
5055,875,56,Turquoise is lovely! size down for best fit!i,"I waited in anticipation for the turquoise version to appear online. turquoise and red can be found on another product page with the same name. 

size: i'm between small and xs for most retailer brands. i wanted this top to be a bit more fitted, so i ordered an xs. i'm 5' 5"" tall, 135 lbs, 35-29-36, 34d, with long torso and narrow shoulders.

fit: xs is spot on for me. i don't really mind the shorter length. it didn't appear to be too boxy. i layered a white shapewear tank underneath to help w",5,1,32,General,Tops,Knits,"['waited', 'anticipation', 'turquoise', 'version', 'appear', 'online', 'turquoise', 'red', 'found', 'another', 'product', 'page', 'name', 'size', 'small', 'xs', 'retailer', 'brands', 'wanted', 'top', 'bit', 'fitted', 'ordered', 'xs', 'tall', 'lbs', 'long', 'torso', 'narrow', 'shoulders', 'fit', 'xs', 'spot', 'really', 'mind', 'shorter', 'length', 'appear', 'boxy', 'layered', 'white', 'shapewear', 'tank', 'underneath', 'help', 'w']",Quality,Good
5056,1095,32,Adorable and excellent quality,"This is such a clean and cute printed dress and i knew that i had to try the dress when i first saw it online. after reading other reviews, i sized up. i am normally a 0 or 2 in retailer. i ordered the 2 and it fits nicely and looks great. however, i feel like the 2 buttons at the lowered rib cage area gape slightly. the tie covers it and holds it in place, unless i sit, then it gapes freely. i am a 32 a so not big chested at all, and yet this fit snug in the chest area. i would worry about",4,1,0,General Petite,Dresses,Dresses,"['clean', 'cute', 'printed', 'dress', 'knew', 'try', 'dress', 'first', 'saw', 'online', 'reading', 'reviews', 'sized', 'normally', 'retailer', 'ordered', 'fits', 'nicely', 'looks', 'great', 'however', 'feel', 'like', 'buttons', 'lowered', 'rib', 'cage', 'area', 'gape', 'slightly', 'tie', 'covers', 'holds', 'place', 'unless', 'sit', 'gapes', 'freely', 'big', 'chested', 'yet', 'fit', 'snug', 'chest', 'area', 'would', 'worry']",Quality,Good
5057,875,37,Love,"I have this top with the red stitching and it is one of my most favorite items from retailer ever. i wear it with a tank top underneath so i haven't noticed any itchiness like the other reviewer mentioned. 
i wear it with slightly cropped slim boyfriend jeans and i get so many compliments every time i wear it.
i wish i had it in the blue color too!",5,1,11,General,Tops,Knits,"['top', 'red', 'stitching', 'one', 'favorite', 'items', 'retailer', 'ever', 'wear', 'tank', 'top', 'underneath', 'noticed', 'itchiness', 'like', 'reviewer', 'mentioned', 'wear', 'slightly', 'cropped', 'slim', 'boyfriend', 'jeans', 'get', 'many', 'compliments', 'every', 'time', 'wear', 'wish', 'blue', 'color']",Shipping,Good
5058,1095,48,Lovely pattern,"I really wanted to like this dress, but it just didn't suit me. i have others in a similar style, and they are a bit tight in the bust but not too much for me. the print is adorable - very quirky, but subtle. in the end, it's the bright white that doesn't work for me. it made me look incredibly pale.",4,1,2,General Petite,Dresses,Dresses,"['really', 'wanted', 'like', 'dress', 'suit', 'others', 'similar', 'style', 'bit', 'tight', 'bust', 'much', 'print', 'adorable', 'quirky', 'subtle', 'end', 'bright', 'white', 'work', 'made', 'look', 'incredibly', 'pale']",Quality,Good
5059,1095,65,Summery-est ever,"I started stalking this dress when i saw it on a store's instagram feed, and i was so thrilled to get it in the mail. however, i ordered it before reviews started popping up, and i was concerned it would not fit in the bust. however, when it arrived, the fit is perfect. it's not exactly loose in the bust, but there also isn't any pilling. the high-waisted nature was also suited to my shape. i'm usually between a 4 and a 6, and the 6 was great in this dress, and a perfectly joyful length--appropr",5,1,2,General Petite,Dresses,Dresses,"['started', 'stalking', 'dress', 'saw', 'store', 'instagram', 'feed', 'thrilled', 'get', 'mail', 'however', 'ordered', 'reviews', 'started', 'popping', 'concerned', 'would', 'fit', 'bust', 'however', 'arrived', 'fit', 'perfect', 'exactly', 'loose', 'bust', 'also', 'pilling', 'nature', 'also', 'suited', 'shape', 'usually', 'great', 'dress', 'perfectly', 'joyful', 'length', 'appropr']",Both,Good
5060,977,31,"Modern,oversized men's wear meets utilitarian chic","Not for everyone - this coat has an intentional slightly oversized body and sleeves, with a short sleeve length, and a heavy fabric that is perfect for cold california winters (and maybe fall weather everywhere else). the weight comes from what seems to be a lining of a heavy hunter -green-colored neoprene-like substance. it definitely feels substantial and worth the price. a coat like this would look amazing with crisp, clean lines, culottes, joggers, flatforms/clogs, or can transfer into workw",4,1,21,General Petite,Jackets,Jackets,"['everyone', 'coat', 'intentional', 'slightly', 'oversized', 'body', 'sleeves', 'short', 'sleeve', 'length', 'heavy', 'fabric', 'perfect', 'cold', 'california', 'winters', 'maybe', 'fall', 'weather', 'everywhere', 'else', 'weight', 'comes', 'seems', 'lining', 'heavy', 'hunter', 'substance', 'definitely', 'feels', 'substantial', 'worth', 'price', 'coat', 'like', 'would', 'look', 'amazing', 'crisp', 'clean', 'lines', 'culottes', 'joggers', 'transfer', 'workw']",Quality,Good
5061,875,32,Lovely,"When i first saw this too online i thought it was beautiful. i was right. when jt came in the mail, i really loved how the embroidery was intricate and detailed. the colors also popped making it a great shirt for spring, summer, or early fall.",5,1,0,General,Tops,Knits,"['first', 'saw', 'online', 'thought', 'beautiful', 'right', 'jt', 'came', 'mail', 'really', 'loved', 'embroidery', 'intricate', 'detailed', 'colors', 'also', 'popped', 'making', 'great', 'shirt', 'spring', 'summer', 'early', 'fall']",Shipping,Good
5062,1095,42,Gorgeous but weird fit,"Everybody else is correct. the dress is adorable but the fit is weird. i am usually a size 2 (134lb, 34 c) but got the 4 based on the reviews. the waist fits perfect, the top is huge, especially the armholes. if i get a size 2 then the waist will be too tight. however, the dress is so cute i am considering taking it for alterations and keeping it. definitely it has fit issues.",3,1,0,General Petite,Dresses,Dresses,"['everybody', 'else', 'correct', 'dress', 'adorable', 'fit', 'weird', 'usually', 'size', 'c', 'got', 'based', 'reviews', 'waist', 'fits', 'perfect', 'top', 'huge', 'especially', 'armholes', 'get', 'size', 'waist', 'tight', 'however', 'dress', 'cute', 'considering', 'taking', 'alterations', 'keeping', 'definitely', 'fit', 'issues']",Quality,Good
5063,1095,37,Too small in the bust,"I loved this dress so much, but it just didn't work. i'm not particularly busty (36b) but it just did not work for me. i sized up several sizes from what i usually wear and it still was tight on the bust and then just looser around the arms as i went up. such a beautiful dress though - great quality and really adorable fit for someone who is built for it!",4,1,0,General Petite,Dresses,Dresses,"['loved', 'dress', 'much', 'work', 'particularly', 'busty', 'work', 'sized', 'several', 'sizes', 'usually', 'wear', 'still', 'tight', 'bust', 'looser', 'around', 'arms', 'went', 'beautiful', 'dress', 'though', 'great', 'quality', 'really', 'adorable', 'fit', 'someone', 'built']",Quality,Good
5064,829,57,Love,Love love love. fits great. super comfortable and looks both casual and dressy at the same time. i could wear this every single day.,5,1,7,General,Tops,Blouses,"['love', 'love', 'love', 'fits', 'great', 'super', 'comfortable', 'looks', 'casual', 'dressy', 'time', 'could', 'wear', 'every', 'single', 'day']",Shipping,Good
5065,875,20,"So nice, i'm getting another","Just bought this at the store. just to be safe, i thought i would try it on before ordering just to confirm the size. that was a good idea. ( i am a 38b, 5'9"", and have variable results with trying to order with the size charts.) the large looked nice but was slightly too large in the chest. when directly compared to the medium, it seems the major difference is the length-- the large was > 1"" longer than the medium. i did not find either to be itchy and the construction seems totally ok.",4,1,0,General,Tops,Knits,"['bought', 'store', 'safe', 'thought', 'would', 'try', 'ordering', 'confirm', 'size', 'good', 'idea', 'variable', 'results', 'trying', 'order', 'size', 'charts', 'large', 'looked', 'nice', 'slightly', 'large', 'chest', 'directly', 'compared', 'medium', 'seems', 'major', 'difference', 'length', 'large', 'longer', 'medium', 'find', 'either', 'itchy', 'construction', 'seems', 'totally', 'ok']",Quality,Good
5066,875,35,Cute blouse,"I really like this shirt, and have gotten plenty of compliments the first time i've worn it.",5,1,0,General,Tops,Knits,"['really', 'like', 'shirt', 'gotten', 'plenty', 'compliments', 'first', 'time', 'worn']",Shipping,Good
5067,1095,27,You cannot wash,"As another reviewer pointed out, although the tag inside the dress says that you can machine wash in cold water, the color around the popsicles will bleed! this is extremely disappointing. i'm hoping it can either be fixed with dye remover, or that retailer will take this item back. would only dry clean this item.",2,1,1,General Petite,Dresses,Dresses,"['another', 'reviewer', 'pointed', 'although', 'tag', 'inside', 'dress', 'says', 'machine', 'wash', 'cold', 'water', 'color', 'around', 'popsicles', 'bleed', 'extremely', 'disappointing', 'hoping', 'either', 'fixed', 'dye', 'remover', 'retailer', 'take', 'item', 'back', 'would', 'dry', 'clean', 'item']",Other,Good
5068,977,27,Wonderful autumn coat!,This coat is wonderful! i am usually an xs-s in retailer and i got the xs. it is supposed to be a bit large. goes with everything and great quality.,5,1,2,General Petite,Jackets,Jackets,"['coat', 'wonderful', 'usually', 'retailer', 'got', 'xs', 'supposed', 'bit', 'large', 'goes', 'everything', 'great', 'quality']",Quality,Good
